id_director,"name","bio_es","bio_en",published,"filepic1","created_ts","updated_ts"
640,"Miguel Gomes","Nacido en Lisboa, Portugal, en 1972, estudió cine en esa ciudad y trabajó como crítico entre 1996 y 2000. En 2009, Aquele querido mês de agosto ganó la Competencia Internacional del Bafici. Ese mismo año hubo una retrospectiva con todos sus cortos y su primer largometraje, A cara que mereces (2004).
","Born in Lisbon, Portugal, in 1972, he studied Filmmaking in that city and worked as a film critic between 1996 and 2000. In 2009, Our Beloved Month of August won the International Competition in Bafici. That same year there was a retrospective of his short films and his first feature The Face You Deserve (2004).",1,"miguel_gomes_1.jpg","2012-03-13 17:10:04","2012-03-13 17:10:04"
641,"José Luis Torres Leiva ","Nacido en Santiago de Chile en 1975, estudió comunicación audiovisual en el UNIACC. Dirigió numerosos cortos y documentales, como El tiempo que se queda (ganadora de Cine del Futuro en Bafici ‘07), Trance (1-10) (2008) y Tres semanas después (Bafici ‘11), además del largo de ficción El cielo, la tierra y la lluvia (Bafici ‘08).
","Born in Santiago de Chile in 1975, he studied Audiovisual Communication at the UNIACC. He directed many shorts and documentaries, like The Time That Remains (winner of Cinema of the Future in Bafici ‘07), Trance (1-10) (2008) and Three Weeks Later (Bafici ‘11), and the fiction film The Sky, the Earth, and the Rain (Bafici ‘08).",1,"jose_luis_torres_leiva_1.jpg","2012-03-13 17:11:00","2012-03-13 17:11:00"
642,"Raúl Ruiz","acido en Puerto Montt, Chile, en 1941, y radicado en Francia desde 1973, dirigió más de 200 películas. El Bafici ‘04 le dedicó una retrospectiva; su último film exhibido en el Festival fue Mistérios de Lisboa (2010), en la edición pasada. Falleció en París el 19 de agosto de 2011.
","Born in 1941 in Puerto Montt, Chile, he settled in France in 1973 and directed more than 200 films. A retrospective of his work was held at Bafici ‘04. The last film of his screened by the festival was Mysteries of Lisbon (2010), in the last edition. He passed away in Paris on August 19th, 2011.",1,"raul_ruiz_1.jpg","2012-03-13 17:11:37","2012-03-13 17:11:37"
643,"Siegfried","Nacido en Francia en 1973 y conocido también como Sig, estudió violonchelo, percusión y piano. Tras varios viajes por el mundo tomando fotografías, comenzó a dirigir sus propios films y componer bandas de sonido. Ha realizado los cortos La Faim (1996) y C’est déjà Noël? (1997), y los largometrajes Louise (Take 2) (1998), Sansa (2003) y Kinogamma (2008).","Born in France in 1973 and also known as Sig, he studied cello, percussion and piano. After several trips around the world to take photos, he started directing his own films and composing soundtracks. He directed the shorts La Faim (1996) and C’est déjà Noël? (1997), as well as the feature films Louise (Take 2) (1998), Sansa (2003) and Kinogamma (2008).",1,"siegfried_1.jpg","2012-03-13 17:17:33","2012-03-21 14:24:45"
644,"Daniela  Seggiaro","Nacida en Salta en 1979, estudió en la Universidad de Buenos Aires y luego trabajó como diseñadora de imagen y sonido en películas de animación y documentales. Nosilatiaj. La belleza es su primer largometraje como realizadora.","Born in Salta, Argentina, in 1979, she studied at the University of Buenos Aires and subsequently worked as a sound and image designer on documentaries and animation films. Nosilatiaj. La belleza is her first feature film as a director.",1,"daniela_seggiaro_1.jpg","2012-03-13 17:25:01","2012-03-13 17:25:01"
645,"Ariel Guerchicoff","Egresados de la carrera de Diseño de Imagen y Sonido de la Universidad de Buenos Aires, en el 2008 participaron en el Festival de Derechos Humanos y el Festival del Movimiento Documentalista con su cortometraje Pablo y Ada.","Graduates in Image and Sound Design from the University of Buenos Aires, in 2008 they participated in the Human Rights Festival and the Documentary Movement Festival with their short film Pablo y Ada.",1,"ariel_guerchicoff_1.jpg","2012-03-13 17:26:16","2012-03-13 17:26:16"
646,"Sigal Emanuel","Nacida en Tel Aviv, Israel, se graduó en la Escuela de Cine Camera Obscura de esa ciudad. Trabaja como editora y fotógrafa, y ha recibido el premio para artistas jóvenes del alcalde de Tel Aviv por A Place of Her Own, su primera película como directora.
","Born in Tel Aviv, Israel, she graduated from the Camera Obscura Film School in that city. She works as an editor and photographer, and won the Young Artists Award granted by the mayor of Tel Aviv for A Place of Her Own, her directorial debut.",1,"sigal_emanuel_1.jpg","2012-03-13 17:26:27","2012-03-13 17:26:27"
647,"Maximiliano Rossi","Egresados de la carrera de Diseño de Imagen y Sonido de la Universidad de Buenos Aires, en el 2008 participaron en el Festival de Derechos Humanos y el Festival del Movimiento Documentalista con su cortometraje Pablo y Ada.","Graduates in Image and Sound Design from the University of Buenos Aires, in 2008 they participated in the Human Rights Festival and the Documentary Movement Festival with their short film Pablo y Ada.",1,"maximiliano_rossi_1.jpg","2012-03-13 17:26:54","2012-03-13 17:26:54"
648,"Fredrik Gertten","Nacido en Malmö, Suecia, en 1956, trabajó como periodista, publicó el libro de viajes Young Man Looking for the World (1995), y produjo documentales y programas de entretenimiento para televisión. Dirigió, entre otros, los documentales Bye Bye Malmö (2002), An Ordinary Family, The Socialist, the Architect and the Twisted Tower (ambos de 2005) y Bananas!* (2009).
","Born in Malmö, Sweden, in 1956, he worked as a journalist, wrote the book Young Man Looking for the World (1995), and produced documentaries and game shows for TV. Among others, he directed the documentaries Bye Bye Malmö (2002), An Ordinary Family, The Socialist, the Architect and the Twisted Tower (both in 2005) and Bananas!* (2009).",1,"fredrik_gertten_1.jpg","2012-03-13 17:27:02","2012-03-13 17:27:02"
649,"Mario Bomheker","Nacido en 1948, es licenciado en Cinematografía por la Escuela de Artes de la Universidad Nacional de Córdoba. Desde 1992 es profesor titular de Realización Audiovisual y de Análisis y Crítica Cinematográfica en la UNC, y ha dirigido el mediometraje Angelelli, con un oído en el pueblo y otro en el evangelio (1986) y el corto Peregrino en Babylonia (1998).

","Born in 1948, he majored in Cinematography at the Art School in the National University of Córdoba. Since 1992 he’s a head profesor in Audiovisual Filmmaking and Film Studies and Critis at the UNC, and directed the medium length film Angelelli, con un oído en el pueblo y otro en el evangelio (1986) and the short Peregrino en Babylonia (1998).",1,"mario_bomheker_1.jpg","2012-03-13 17:27:56","2012-03-13 17:27:56"
650,"Gabriel Abrantes","Nació en Carolina del Norte, EEUU, en 1984. Estudió en la Cooper Union de Nueva York, en la Escuela de Bellas Artes de París y en el Estudio Nacional de Artes Contemporáneas Le Fresnoy de Tourcoing. Realizó los cortometrajes Olympia I y II (ambos 2008) y Liberdade (2011), entre otros. ","He was born in North Caroline, USA, in 1984. He studied at Cooper Union in New York, the School of Fine Arts in Paris, and the Le Fresnoy National Studio of Contemporary Arts in Tourcoing. He directed the shorts Olympia I and II (both in 2008) and Liberdade (2011), among others. ",1,"gabriel_abrantes_1.jpg","2012-03-13 17:27:56","2012-03-13 17:27:56"
651,"Daniel  Schmidt","Nació en Connecticut, EEUU, en 1984. Estudió en la Escuela de Artes Tisch de la Universidad de Nueva York y en la Universidad Yale. Dirigió For Crying Out Loud (2008) y, junto a Gabriel Abrantes, A History of Mutual Respect (2010).","He was born in Connecticut, USA, in 1984. He studied at the University of New York’s Tisch School of the Arts and Yale University. He directed For Crying Out Loud (2008) and A History of Mutual Respect (2010), together with Gabriel Abrantes.",1,"daniel_schmidt_1.jpg","2012-03-13 17:28:30","2012-03-13 17:28:30"
652,"Juan Álvarez Neme","Nació en Montevideo, Uruguay, en 1972. Se graduó en la Escuela de Cinematografía del Uruguay, presentando el largometraje colectivo 8 historias de amor (1999). En 2003 creó la productora independiente Grupo 06, desde donde produjo y realizó varios documentales y productos de comunicación institucional. Dirigió el documental Al pie del árbol blanco (2007), entre otros trabajos.
","He was born in Montevideo, Uruguay, in 1972. He graduated from the Uruguay Film School submitting the collective feature 8 historias de amor (1999). In 2003 he founded the independent production company Grupo 06, through which he produced and directed several documentaries and institutional communication spots. He directed the documentary Al pie del árbol blanco (2007), among other works.",1,"juan_alvarez_neme_1.jpg","2012-03-13 17:28:35","2012-03-13 17:29:35"
653,"Gabriel Mariño ","Nació en Puebla, México, en 1978. Estudió historia antes de graduarse en el Centro de Capacitación Cinematográfica de México. En 2002 participó de un programa de intercambio con la Escuela de Cine y TV de Munich. Actualmente trabaja en publicidad. Dirigió cortos y documentales como P (2001), Yo Netzahualcóyotl lo pregunto (2002), Vivir.1 (2004), Beso negro (2005) y Bardo (2007).","He was born in Puebla, Mexico, in 1978. He studied Art History before graduating from the Film Training Center in Mexico. In 2002 he participated in an exchange program with the Munich Film and TV School. He currently works in advertising. He directed shorts and documentaries like P (2001), Yo Netzahualcóyotl lo pregunto (2002), Vivir.1 (2004), Beso negro (2005) and Bardo (2007).",1,"gabriel_marino_1.jpg","2012-03-13 17:29:24","2012-03-13 18:00:18"
654,"Adirley Queirós","Nacido en Ceilândia, Brasil, fue jugador de fútbol profesional hasta los 25 años, cuando una grave lesión lo apartó de las canchas. A los 28 ingresó en la Universidad de Brasilia, donde se especializó en cine. Dirigió cortometrajes como el documental Rap, o canto da Ceilândia (2005) y Dias de greve (2009), y el documental para TV Fora de campo (también de 2009).","Born in Ceilândia, Brazil, he was a professional soccer player until a major injury left him out of the fields at age 25. When he was 28 he enrolled in the University of Brazilia, where he specialized in Film. He directed short films like the documentary documental Rap, o canto da Ceilândia (2005) and Dias de greve (2009), and the TV doc Fora de campo (also in 2009).",1,"adirley_queiros_1.jpg","2012-03-13 18:21:39","2012-03-13 18:21:39"
655,"Armin Linke ","Nació en Italia en 1966. Sus instalaciones multimedia fueron exhibidas y premiadas en importantes espacios como la Bienal de Venecia. Se desempeña como docente en la Universidad Karlsruhe de Arte y Diseño, y como investigador en el área de Artes Visuales en Cambridge. ","Born in Italy in 1966, his multimedia installations were exhibited and awarded at relevant venues such as the Venice Biennale. He works as a professor at the Karlsruhe University of Art and Design, and as a researcher in Cambridge’s Visual Arts area. ",1,"armin_linke_1.jpg","2012-03-13 18:22:23","2012-03-13 18:22:23"
656,"Víctor Moreno","Nació en Tenerife, España, en 1980. Se licenció en comunicación audiovisual y filosofía en la Universidad Complutense de Madrid, y luego cursó el Máster en Documental de Creación de la Pompeu Fabra de Barcelona. Ha dirigido cortos como El extraño, Feriantes y Fajas y corsés, además del largometraje Holidays (2010).","He was born in Tenerife, Spain, in 1980. He majored in Audiovisual Communication and Philosophy at the Complutense University of Madrid, and later got an MA in Creative Documentary at the Pompeu Fabra University in Barcelona. He directed short films, like El extraño, Feriantes and Fajas y corsés, and the full-length film Holidays (2010).",1,"victor_moreno_1.jpg","2012-03-13 18:23:35","2012-03-13 18:23:35"
657,"Lisandro González Ursi","Lisandro González Ursi y Diego Carabelli estudiaron juntos dirección cinematográfica entre 2000 y 2005, período en el que realizaron diversos cortometrajes. Dentro del documental, González Ursi participó como asistente de dirección en Pepe Núñez, luthier (2004) y Carabelli fue uno de los directores del film colectivo Los pernoctantes (2008). Ambos codirigieron el largo documental Volver a Quilino (2007).","They studied Filmmaking together between the years 2000 and 2005, and directed several short films during that period. In the documentary field, González Ursi worked as an assistant director in Pepe Núñez, luthier (2004) while Carabelli was one of the directors of the collective film Los pernoctantes (2008). They co-directed the documentary feature Volver a Quilino (2007).",1,"lisandro_gonzalez_ursi_1.jpg","2012-03-13 18:44:39","2012-03-23 18:56:35"
658,"Diego Carabelli","Lisandro González Ursi y Diego Carabelli estudiaron juntos dirección cinematográfica entre 2000 y 2005, período en el que realizaron diversos cortometrajes. Dentro del documental, González Ursi participó como asistente de dirección en Pepe Núñez, luthier (2004) y Carabelli fue uno de los directores del film colectivo Los pernoctantes (2008). Ambos codirigieron el largo documental Volver a Quilino (2007).","They studied Filmmaking together between the years 2000 and 2005, and directed several short films during that period. In the documentary field, González Ursi worked as an assistant director in Pepe Núñez, luthier (2004) while Carabelli was one of the directors of the collective film Los pernoctantes (2008). They co-directed the documentary feature Volver a Quilino (2007).",1,"diego_carabelli_1.jpg","2012-03-13 18:45:51","2012-03-23 18:56:13"
659,"Pedro Urano","Nacido en Río de Janeiro, Brasil, estudió cine. Tiene una larga trayectoria como director de fotografía, en películas como Diário de Sintra (Paula Gaitán, Bafici ‘08). Dirigió varios cortometrajes, además del largo documental Estrada Real da Cachaça (2008).","Born in Rio de Janeiro, Brazil, he studied Filmmaking. He has an extended career as a cinematographer in films like Diário de Sintra (Paula Gaitán, Bafici ‘08). He directed several shorts, as well as the documentary feature Estrada Real da Cachaça (2008).",1,"pedro_urano_1.jpg","2012-03-13 18:48:37","2012-03-13 18:48:37"
660,"Joana Traub Csekö ","Nacida en Denver, EEUU, en 1978, estudió comunicación social y lenguajes visuales en la Universidad Federal de Río de Janeiro. Miembro del colectivo artístico Grupo PY, participó con su obra fotográfica –incluyendo la “Serie HU”, que originó este proyecto–en exposiciones individuales y colectivas.","Born in Denver, US, in 1978, she studied Social Communication and Visual Languages at the Federal University of Rio de Janeiro. A member of the art group Grupo PY, she participated with her photography work –including the series “Serie HU”, which originated this project– in both collective and individual exhibits.",1,"joana_traub_cseko_1.jpg","2012-03-13 18:49:11","2012-03-13 18:49:11"
661,"Martín M. Oesterheld ","Nacido en 1974, es artista visual y becario del Laboratorio de Investigación en Prácticas Artísticas UBA / CCRojas. Entre sus trabajos recientes, se encuentran los cortometrajes en video Tránsito y Para la defensa, realizado junto a Julián D’Angiolillo y presentado en el Predio Tecnópolis.","Born in 1974, he’s a visual artist with a scholarship from the UBA / CCRojas Research Lab for Art Practices. His most recent work includes the video shorts Tránsito and Para la defensa, made together with Julian D’Angiolillo and premiered in the Tecnópolis Exhibition.",1,"martin_m._oesterheld_1.jpg","2012-03-13 18:50:48","2012-03-13 18:50:48"
662,"Heinz Emigholz ","Nació en Achin, Alemania. Es realizador, artista visual, actor, escritor, periodista y productor. Sus films incluyen las series Schenec-Tady I-III (1973-76), The Basis of Make-Up (1985-05), y desde 1993, Fotografía y más allá. El Festival editó un libro sobre esta última en 2004 y proyectó varios de los trabajos que la componen, como Two Projects by Frederick Kiesler (Bafici ‘10).","He was born in Achin, Germany. He is a filmmaker but also a visual artist, an actor, a writer, a journalist, and a producer. His films include the series Schenec-Tady I-III (1973-76), The Basis of Make-Up (1985-05) and, since 1995, Photography and Beyond. The Festival published a book about the latter in 2004, and screened many of the films it includes, such as Two Projects by Frederick Kiesler (Bafici ‘10).",1,"heinz_emigholz_1.jpg","2012-03-13 18:51:37","2012-03-13 18:51:37"
663,"Chad Freidrichs ","Nacido en Minnesota, EEUU, estudió cine en la Escuela de Arte Tisch de la NYU y letras en la Universidad de Missouri-Columbia. Trabajó en publicidad, es profesor de cine y video en el Stephens College, y ha dirigido dos largometrajes documentales: Jandek on Corwood (2004) y First Impersonator (2008).","Born in Minnesota, US, he studied Film at the Tisch School of the Arts of NYU and Literature at the University of Missouri-Columbia. He worked in advertising, is a film and video teacher at Stephens College, and has directed two documentary features: Jandek on Corwood (2004) and First Impersonator (2008).",1,"chad_freidrichs_1.jpg","2012-03-13 18:52:25","2012-03-13 18:52:25"
664,"Sebastián Schindel  ","Nacido en Buenos Aires en 1975, estudió filosofía en la UBA y cine en la ENERC, donde actualmente es profesor de la cátedra Documental II. Socio fundador de la productora Magoya Films, ha dirigido los documentales Rerum novarum (2001), Cuba plástica (2003), Germán (2004), Que sea rock (2006) y Mundo alas (2009). Fue jurado en el Bafici ‘04.","Born in Buenos Aires in 1975, he studied Philosophy at the UBA and Filmmaking at ENERC, where he’s currently a professor in the Documentary II program. A founding partner of the production company Magoya Films, he directed the documentaries Rerum novarum (2001), Cuba plástica (2003), Germán (2004), Que sea rock (2006) and Mundo alas (2009). He was a jury member in Bafici ‘04.",1,"sebastian_schindel_1.jpg","2012-03-13 18:53:06","2012-03-13 18:53:06"
665,"Lotte Schreiber","Nacida en Mürzzuschlag, Austria, en 1971, estudió arquitectura en Graz y en Edimburgo. En el 2000, fundó el estudio de arquitectura y diseño gráfico Ioma. Sus cortometrajes incluyen 36 (2001, codirigido con Norbert Pfaffenbichler y exhibido en el Bafici ‘04), quadro (2002), I.E. (2004), a1b2c3 (2006; con Pfaffenbichler) y Borgate (2008).","Born in Mürzzuschlag, Austria, in 1971, she studied Architecture in Graz and Edinburg. In 2000, she founded the architecture and graphic design studio Ioma. Her short films include 36 (2001, co-directed with Norbert Pfaffenbichler and screened at Bafici ‘04), quadro (2002), I.E. (2004), a1b2c3 (2006; again with Pfaffenbichler) and Borgate (2008).",1,"lotte_schreiber_1.jpg","2012-03-13 18:53:54","2012-03-13 18:53:54"
666,"Alysa Nahmias","Graduada en arquitectura en la Universidad de Princeton, es la fundadora y directora ejecutiva de Ajna Films, con la que produjo documentales como The Listening Archive y Outside the Giardini. Unfinished Spaces es su debut como realizadora.","An Architecture major from Princeton University, she’s the founder and executive director of Ajna Films, through which she produced documentaries like The Listening Archive and Outside the Giardini. Unfinished Spaces is her directorial debut.",1,"alysa_nahmias_1.jpg","2012-03-13 18:54:47","2012-03-13 18:54:47"
667,"Benjamin Murray","Graduado en producción de cine y televisión en la Escuela de Arte Tisch de la Universidad de Nueva York, en 2010 creó la empresa de post-producción The Room. Algunos de sus últimos proyectos fueron No Direction Home de Scorsese, Capitalism de Michael Moore y Fog of War de Errol Morris.","A major in Film and TV Production from the Tisch School of the Arts in the University of York, in 2010 he founded the post-production company The Room. Some of his last projects were Scorsese’s No Direction Home, Michael Moore’s Capitalism and Errol Morris’ Fog of War.",1,"benjamin_murray_1.jpg","2012-03-13 18:55:19","2012-03-13 18:55:19"
668,"Dominic Gagnon","Nació en Rimouski, en el Québec canadiense, en 1974. Desde 1996, realiza instalaciones audiovisuales y performances, además de inventar y construir máquinas. Dirigió el cortometraje RIP in Pieces America (2009), con el mismo concepto que Pieces and Love All to Hell pero con mayoría de protagonistas masculinos.
","He was born in Rimouski, in Canadian Quebec, in 1974. Since 1996 he makes audiovisual installations and performances, and also invents and builds machines. He directed the short film RIP in Pieces America (2009), using the same concept as in Pieces and Love All to Hell but featuring mostly male stars.
",1,"dominic_gagnon_1.jpg","2012-03-13 19:12:51","2012-03-13 19:12:51"
669,"Teresa Arredondo","Nació en Lima, Perú, en 1978, y estudia en el Máster Documental de la Universidad Autónoma de Barcelona. Allí dirigió su primer cortometraje, In crescendo (2007). El segundo, Días con Matilde (2011), fue seleccionado y premiado en numerosos festivales. Sibila es su primer largometraje.
","She was born in Lima, Perú, in 1978, and is doing a Master in Documentary Filmmaking at the Autonomous University of Barcelona. In that city she directed her first short In crescendo (2007). Her second one Días con Matilde (2011), was selected and awarded in several festivals. Sibila is her first feature.",1,"teresa_arredondo_1.jpg","2012-03-13 19:13:25","2012-03-13 19:13:25"
670,"Marco Bechis","Nació en Santiago de Chile en 1955, y vivió en Buenos Aires, Brasil, Estados Unidos y Europa. Estudió cine en Milán, Italia. Dirigió el mediometraje Luca’s Film (1997) y los largos Alambrado (1991), Garage Olimpo (1999; Cóndor de Plata al mejor director), Figli/Hijos (2001) y BirdWatchers (La terra degli uomini rossi) (2008).
","He was born in Santiago de Chile in 1955, and lived in Buenos Aires, Brazil, USA and Europe. He studied Film in Milan, Italy. He directed the medium length film Luca’s Film (1997) and the full length films Alambrado (1991), Garage Olimpo (1999; Silver Condor for Best Director), Figli/Hijos (2001) and BirdWatchers (La terra degli uomini rossi) (2008).",1,"marco_bechis_1.jpg","2012-03-13 19:25:24","2012-03-13 19:25:24"
671,"Philippe Mora","Nacido en París, Francia, en 1949, creció en Australia y vive en Los Angeles, EEUU. Dirigió su primera película Back Alley, a los 15 años, y desde entonces ha dirigido unos 30 títulos, entre ellos Mad Dog Morgan (1976), Casta aparte (1984), Burning Down the House (2001) y German Sons (2011). También es un cotizado pintor y fundó la revista Cinema Papers.
","Born in Paris, France, in 1949, he grew up in Australia and lives in Los Angeles, USA. He directed his first film Back Alley, at age 15, and since then has directed 30 films, including Mad Dog Morgan (1976), A Breed Apart (1984), Burning Down the House (2001) and German Sons (2011). He’s also a renowned painter and founder of the magazine Cinema Papers.",1,"philippe_mora_1.jpg","2012-03-13 19:26:06","2012-03-13 19:26:06"
672,"Stefano Savona","Nació en Palermo, Italia, en 1969. Estudió arqueología y antropología en Roma. Ha realizado numerosas video instalaciones, y documentales como Un confine di specchi (2002), Carnets d’un combattant kurde (2006; Bafici ‘07), Plomb durci (2009) y Palazzo delle Aquile (Bafici ‘11).
","Born in Palermo, Italy, in 1969. He studied Archaeology and Anthropology in Rome. He made several video installations and documentaries, such as Un confine di specchi (2002), Carnets d’un combattant kurde (2006; Bafici ‘07), Plomb durci (2009) and Palazzo delle Aquile (Bafici ‘11).",1,"stefano_savona_1.jpg","2012-03-13 19:26:50","2012-03-13 19:26:50"
673,"Sebastián Arabia","Nacido en Madrid, España, en 1980, inició su carrera en el teatro independiente antes de dedicarse al cine. Realizó los cortometrajes Ácido (2004) y Delirium (2005). Luego de fundar la productora y distribuidora independiente Off Cinema, dirigió su primer documental, Un largo invierno (2010).
","Born in Madrid, Spain, in 1980, he started his career in independent theater before working in cinema. He directed the short films Ácido (2004) and Delirium (2005). He founded the independent production and distribution company Off Cinema, and later directed his first documentary Un largo invierno (2010).",1,"sebastian_arabia_1.jpg","2012-03-13 19:27:25","2012-03-13 19:27:25"
674,"Alessandro Baltera","Hijo de un mecánico y una molinera, estudió filosofía y trabajó como profesor en un colegio suizo, quitanieves, actor en Bollywood y chapista. Codirigió, con Tortone, el mediometraje documental How to Disappear Completely (on St. John’s Day) (2008).
","The son of a mechanic and a miller, he studied Philosophy and worked as a professor in a Swiss school. He was also a snowplower, a Bollywood actor, and auto panel beater. Together with Tortone, he co-directed the documentary medium length film How to Disappear Completely (on St. John’s Day) (2008).",1,"alessandro_baltera_1.jpg","2012-03-13 19:28:31","2012-03-13 19:28:31"
675,"Matteo Tortone","Nacido en Pinerolo, Italia, estudió literatura. Dirigió, en solitario, los cortometrajes Habitat (2008), Vest (2009) y el documental Autonomi (también de 2009), y junto a Baltera el cortometraje La sala da the (2007).
","Born in Pinerolo, Italy, he studied Literature. He directed the short films Habitat (2008), Vest (2009) and the documentary Autonomi (also in 2009), and together with Baltera he also made the short La sala da the (2007).",1,"matteo_tortone_1.jpg","2012-03-13 19:29:32","2012-03-13 19:29:32"
676,"Catalina Flórez","Nació en Medellín, Colombia, en 1979. Estudió en la Escuela Internacional de Cine y Televisión de San Antonio de los Baños, en la Academia de Cine Baden-Württemberg de Alemania y en la Universidad Pontificia Bolivariana en Medellín. Dirigió los cortometrajes Turtaks (2006) y Haut (2008), y el documental La vida es un tango (2007).
","She was born in Medellín, Colombia, in 1979. She studied at the San Antonio de los Baños International School of Film and TV, the Baden-Württemberg Film Academy in Germany, and the Pontificia Bolivariana University in Medellín. She directed the shorts Turtaks (2006) and Haut (2008), as well as the documentary La vida es un tango (2007).",1,"catalina_florez_1.jpg","2012-03-13 19:37:15","2012-03-13 19:37:15"
677,"A.K. Burns","Nacida en 1975 en EEUU como Aisha Khalilah Burnes, estudió en la Escuela de Diseño de Rhode Island y en la Escuela de Arte Milton Avery de Nueva York. Curadora, fotógrafa y artista plástica, también realiza performances, escribe artículos periodísticos y ejerce la docencia.

","Born Aisha Khalilah Burnes in the US in 1975, she studied at the Rhode Island School of Design and the Milton Avery Art School in New York. A curator, photographer and artist, she also makes performances, writes journalistic articles and works as a professor.",1,"a.k._burns_1.jpg","2012-03-13 19:38:22","2012-03-13 19:38:22"
678,"A.L. Steiner ","Nacida en 1967 en Miami, EEUU, como Amy Steiner, forma parte de la banda de electroclash/colectivo artístico multinacional Chicks on Speed. Curadora, videasta y fotógrafa, su obra ha participado de exposiciones individuales y colectivas en todo el mundo.

","Born Amy Steiner in 1967 in Miami, US, she’s a member of the multinational electroclash band/art group Chicks on Speed. A curator, video director and photographer, her worked participated in individual and collective exhibits all worldwide.",1,"a.l._steiner_1.jpg","2012-03-13 19:38:42","2012-03-13 19:38:42"
679,"Raphaël Siboni","Nació en Francia en 1981 y se graduó en la Escuela de Bellas Artes de París. En solitario o en dupla con Fabien Giraud, ha realizado numerosos cortometrajes experimentales, como La Forme M (2005), Friendly Fire, Kant Tuning Club (ambos de 2007), The Spoiler [Seminar 01] (2009), Human Mincer (2010) y The AGLAÉ Measurement (2011).

","He was born in France in 1981 and graduated from the School of Fine Arts in Paris. Either alone or together with con Fabien Giraud, he has made several experimental short films, including La Forme M (2005), Friendly Fire, Kant Tuning Club (both in 2007), The Spoiler [Seminar 01] (2009), Human Mincer (2010) and The AGLAÉ Measurement (2011).",1,"raphael_siboni_1.jpg","2012-03-13 19:39:25","2012-03-13 19:39:25"
680,"Eric Baudelaire","Nació en Salt Lake City, Utah, en 1973 y estudió en la Universidad Brown. Sus videos, fotografías, instalaciones y pinturas han sido exhibidos en galerías como la Elizabeth Dee de Nueva York y Juana de Aizpuru de Madrid, entre otras. Realizó los cortometrajes The Makes (2001) y [sic] (2009).","He was born in Salt Lake City, Utah, in 1973 and studied at Brown University. His videos, photos, installations, and paintings have been exhibited in galleries such as Elizabeth Dee in New York and Juana de Aizpuru in Madrid, among others. He directed the shorts The Makes (2001) and [sic] (2009).",1,"eric_baudelaire_1.jpg","2012-03-13 19:39:25","2012-03-13 19:39:25"
681,"Albertina Carri","Nacida en Buenos Aires en 1973, estudió guión en la Universidad del Cine, trabajó como asistente de cámara y realizó varios cortos. En 2001 dirigió su primer largometraje, No quiero volver a casa. Lo siguieron Los rubios (2003), Géminis (2005) y La rabia (2008). Todos ellos fueron exhibidos en el Bafici.
","Born in Buenos Aires in 1973, she studied Scriptwriting at Universidad del Cine, worked as a camera assistant and directed several short films. In 2001 she directed her first film No quiero volver a casa. It was followed by The Blonds (2003), Gemini (2005) and Anger (2008). All of them were screened at Bafici.
",1,"albertina_carri_1.jpg","2012-03-13 19:40:08","2012-03-13 19:40:08"
682,"Philippe Grandrieux","Nació en Saint-Étienne, Francia, en 1954. Estudió cine en el Instituto Nacional Superior de Artes del Espectáculo en Bruselas y realizó su primera videoinstalación en 1976. Dirigió los films Berlin/Paris/Berlin (1987), Cafés (1992), Sombre (1998), La vie nouvelle (2002; Bafici ‘03) y Un lac (2008).","He was born in Saint-Étienne, France, in 1954. He studied Film at the Institute National Superieur des Arts du spectacle in Brussels and made his first video-installation in 1976. He directed Berlin/Paris/Berlin (1987), Cafés (1992), Sombre (1998), A New Life (2002; Bafici ‘03) and Un lac (2008).",1,"philippe_grandrieux_1.jpg","2012-03-13 19:43:03","2012-03-13 19:43:03"
683,"Laurent Bouhnik ","Nació en París, Francia, en 1961. Trabajó como ilustrador y luego como montajista, antes de empezar a realizar sus propios cortos. Es profesor de dirección y guión en La Fémis de París. Dirigió el mediometraje Troubles ou la journée d’une femme ordinaire (1994) y los largometrajes Select Hotel (1996), Zonzon (1998), 1999 Madeleine (1999) y El invitado (2007), entre otros.
","He was born in Paris, France, in 1961. He worked as an illustrator and later as an editor, before he started to make his own short films. He teaches Filmmaking and Scriptwriting at La Fémis in Paris. He directed the medium length film Troubles ou la journée d’une femme ordinaire (1994) and the feature films Select Hotel (1996), Zonzon (1998), 1999 Madeleine (1999) and L’Invité (2007), among others.",1,"laurent_bouhnik_1.jpg","2012-03-13 19:43:35","2012-03-13 19:43:35"
684,"Marcos Nine Búa","Nació en Hannover, Alemania, en 1977. Comenzó su carrera como guionista en series como Mareas vivas y Terra de Miranda. Dirigió los documentales Carcamáns (2003), Pensando en soledad (2006) e Historia de una parroquia (2007), y los cortometrajes JEDN (2006), A fábrica (2008), Aarón (2009) y Manuscritos pompeianos (2010), entre otros.","He was born in Hannover, Germany, in 1977. He started his career as a scriptwriter with shows like Mareas vivas and Terra de Miranda. He directed the documentaries Carcamáns (2003), Pensando en soledad (2006) and Historia de una parroquia (2007), as well as the short films JEDN (2006), A fábrica (2008), Aarón (2009) and Manuscritos pompeianos (2010), among others.",1,"marcos_nine_bua_1.jpg","2012-03-13 19:43:50","2012-03-13 19:43:50"
